"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.551632302
"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.57224012
"[50, 50, 50, 50, 50, 50, 50, 50, 50]",0.593411727
"[50, 50, 50]",0.587183204
"[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",0.578935782
"[51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",0.569684278
"[51, 51, 51, 51, 51, 51, 51, 51, 51]",0.60679768
"[51, 51, 51]",0.584128007
"[52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52]",0.592337844
"[52, 52, 52, 52, 52, 52, 52, 52, 52, 52]",0.593368771
"[52, 52, 52, 52, 52, 52, 52, 52, 52]",0.60946628
"[52, 52, 52]",0.585685137
"[53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53]",0.58924506
"[53, 53, 53, 53, 53, 53, 53, 53, 53, 53]",0.59907646
"[53, 53, 53, 53, 53, 53, 53, 53, 53]",0.60836555
"[53, 53, 53]",0.594448024
"[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]",0.59237006
"[54, 54, 54, 54, 54, 54, 54, 54, 54, 54]",0.596499141
"[54, 54, 54, 54, 54, 54, 54, 54, 54]",0.593395619
"[54, 54, 54]",0.603184064
"[55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55]",0.584605885
"[55, 55, 55, 55, 55, 55, 55, 55, 55, 55]",0.60110073
"[55, 55, 55, 55, 55, 55, 55, 55, 55]",0.604193514
"[55, 55, 55]",0.596993127
"[56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56]",0.589760524
"[56, 56, 56, 56, 56, 56, 56, 56, 56, 56]",0.584605885
"[56, 56, 56, 56, 56, 56, 56, 56, 56]",0.616629081
"[56, 56, 56]",0.591333763
"[57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57]",0.569678909
"[57, 57, 57, 57, 57, 57, 57, 57, 57, 57]",0.599092569
"[57, 57, 57, 57, 57, 57, 57, 57, 57]",0.593943299
"[57, 57, 57]",0.58924506
"[58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58]",0.58924506
"[58, 58, 58, 58, 58, 58, 58, 58, 58, 58]",0.577904854
"[58, 58, 58, 58, 58, 58, 58, 58, 58]",0.603296821
"[58, 58, 58]",0.594399699
"[59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59]",0.581513101
"[59, 59, 59, 59, 59, 59, 59, 59, 59, 59]",0.58924506
"[59, 59, 59, 59, 59, 59, 59, 59, 59]",0.596461555
"[59, 59, 59]",0.598523411
"[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]",0.590834407
"[60, 60, 60, 60, 60, 60, 60, 60, 60, 60]",0.600123497
"[60, 60, 60, 60, 60, 60, 60, 60, 60]",0.602185352
"[60, 60, 60]",0.602647122
"[61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61]",0.581513101
"[61, 61, 61, 61, 61, 61, 61, 61, 61, 61]",0.599554338
"[61, 61, 61, 61, 61, 61, 61, 61, 61]",0.597492483
"[61, 61, 61]",0.592847938
"[62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62]",0.588777921
"[62, 62, 62, 62, 62, 62, 62, 62, 62, 62]",0.597009235
"[62, 62, 62, 62, 62, 62, 62, 62, 62]",0.607828608
"[62, 62, 62]",0.593454682
"[63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63]",0.586742912
"[63, 63, 63, 63, 63, 63, 63, 63, 63, 63]",0.603173325
"[63, 63, 63, 63, 63, 63, 63, 63, 63]",0.609890464
"[63, 63, 63]",0.596971649
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.584090421
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.597567655
"[64, 64, 64, 64, 64, 64, 64, 64, 64]",0.603194802
"[64, 64, 64]",0.584605885
"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",0.586667741
"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",0.601621564
"[65, 65, 65, 65, 65, 65, 65, 65, 65]",0.613622208
"[65, 65, 65]",0.583574957
"[66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66]",0.587709407
"[66, 66, 66, 66, 66, 66, 66, 66, 66, 66]",0.583596435
"[66, 66, 66, 66, 66, 66, 66, 66, 66]",0.597041452
"[66, 66, 66]",0.601659149
"[67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67]",0.596461555
"[67, 67, 67, 67, 67, 67, 67, 67, 67, 67]",0.599554338
"[67, 67, 67, 67, 67, 67, 67, 67, 67]",0.611452964
"[67, 67, 67]",0.590275988
"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0.587183204
"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0.587709407
"[68, 68, 68, 68, 68, 68, 68, 68, 68]",0.601685997
"[68, 68, 68]",0.586152277
"[69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69]",0.58924506
"[69, 69, 69, 69, 69, 69, 69, 69, 69, 69]",0.604263316
"[69, 69, 69, 69, 69, 69, 69, 69, 69]",0.585652921
"[69, 69, 69]",0.586667741
"[70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70]",0.593368771
"[70, 70, 70, 70, 70, 70, 70, 70, 70, 70]",0.586678479
"[70, 70, 70, 70, 70, 70, 70, 70, 70]",0.595989046
"[70, 70, 70]",0.60891323
"[71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71]",0.592386168
"[71, 71, 71, 71, 71, 71, 71, 71, 71, 71]",0.600123497
"[71, 71, 71, 71, 71, 71, 71, 71, 71]",0.595430627
"[71, 71, 71]",0.583666237
"[72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72]",0.589293385
"[72, 72, 72, 72, 72, 72, 72, 72, 72, 72]",0.587752363
"[72, 72, 72, 72, 72, 72, 72, 72, 72]",0.617128436
"[72, 72, 72]",0.60165378
"[73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73]",0.583059493
"[73, 73, 73, 73, 73, 73, 73, 73, 73, 73]",0.609976375
"[73, 73, 73, 73, 73, 73, 73, 73, 73]",0.588734966
"[73, 73, 73]",0.590845146
"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",0.589288015
"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",0.606846005
"[74, 74, 74, 74, 74, 74, 74, 74, 74]",0.60018256
"[74, 74, 74]",0.594421177
"[75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75]",0.591306916
"[75, 75, 75, 75, 75, 75, 75, 75, 75, 75]",0.58924506
"[75, 75, 75, 75, 75, 75, 75, 75, 75]",0.614561856
"[75, 75, 75]",0.576358462
"[76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76]",0.591349871
"[76, 76, 76, 76, 76, 76, 76, 76, 76, 76]",0.608870275
"[76, 76, 76, 76, 76, 76, 76, 76, 76]",0.596977019
"[76, 76, 76]",0.588257088
"[77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]",0.586667741
"[77, 77, 77, 77, 77, 77, 77, 77, 77, 77]",0.594453393
"[77, 77, 77, 77, 77, 77, 77, 77, 77]",0.594426546
"[77, 77, 77]",0.588729596
"[78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78]",0.585701246
"[78, 78, 78, 78, 78, 78, 78, 78, 78, 78]",0.596466924
"[78, 78, 78, 78, 78, 78, 78, 78, 78]",0.623394545
"[78, 78, 78]",0.59182238
"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0.592874785
"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0.591306916
"[79, 79, 79, 79, 79, 79, 79, 79, 79]",0.605739905
"[79, 79, 79]",0.602813574
"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80]",0.59650451
"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]",0.611963058
"[80, 80, 80, 80, 80, 80, 80, 80, 80]",0.610942869
"[80, 80, 80]",0.60175043
"[81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]",0.589282646
"[81, 81, 81, 81, 81, 81, 81, 81, 81, 81]",0.598523411
"[81, 81, 81, 81, 81, 81, 81, 81, 81]",0.601170533
"[81, 81, 81]",0.597497852
"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0.59907646
"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0.554241838
"[82, 82, 82, 82, 82, 82, 82, 82, 82]",0.605251289
"[82, 82, 82]",0.60063896
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]",0.586152277
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83]",0.600069802
"[83, 83, 83, 83, 83, 83, 83, 83, 83]",0.606378866
"[83, 83, 83]",0.599554338
"[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]",0.601138316
"[84, 84, 84, 84, 84, 84, 84, 84, 84, 84]",0.599092569
"[84, 84, 84, 84, 84, 84, 84, 84, 84]",0.604719716
"[84, 84, 84]",0.600069802
"[85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85]",0.57996671
"[85, 85, 85, 85, 85, 85, 85, 85, 85, 85]",0.602163875
"[85, 85, 85, 85, 85, 85, 85, 85, 85]",0.598061641
"[85, 85, 85]",0.597642826
"[86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86]",0.588729596
"[86, 86, 86, 86, 86, 86, 86, 86, 86, 86]",0.59550043
"[86, 86, 86, 86, 86, 86, 86, 86, 86]",0.588251718
"[86, 86, 86]",0.585126718
"[87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87]",0.587741624
"[87, 87, 87, 87, 87, 87, 87, 87, 87, 87]",0.609401847
"[87, 87, 87, 87, 87, 87, 87, 87, 87]",0.601680627
"[87, 87, 87]",0.588208763
"[88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88]",0.597556916
"[88, 88, 88, 88, 88, 88, 88, 88, 88, 88]",0.596520619
"[88, 88, 88, 88, 88, 88, 88, 88, 88]",0.616113617
"[88, 88, 88]",0.597492483
"[89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89]",0.583059493
"[89, 89, 89, 89, 89, 89, 89, 89, 89, 89]",0.595946091
"[89, 89, 89, 89, 89, 89, 89, 89, 89]",0.629569373
"[89, 89, 89]",0.591806271
"[90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90]",0.58924506
"[90, 90, 90, 90, 90, 90, 90, 90, 90, 90]",0.601202749
"[90, 90, 90, 90, 90, 90, 90, 90, 90]",0.618642612
"[90, 90, 90]",0.58924506
"[91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91]",0.58878329
"[91, 91, 91, 91, 91, 91, 91, 91, 91, 91]",0.606856744
"[91, 91, 91, 91, 91, 91, 91, 91, 91]",0.607871564
"[91, 91, 91]",0.605766753
"[92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92]",0.59080756
"[92, 92, 92, 92, 92, 92, 92, 92, 92, 92]",0.614556486
"[92, 92, 92, 92, 92, 92, 92, 92, 92]",0.607366838
"[92, 92, 92]",0.604268686
"[93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93]",0.593948668
"[93, 93, 93, 93, 93, 93, 93, 93, 93, 93]",0.612006014
"[93, 93, 93, 93, 93, 93, 93, 93, 93]",0.609874356
"[93, 93, 93]",0.583574957
"[94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94]",0.585121349
"[94, 94, 94, 94, 94, 94, 94, 94, 94, 94]",0.583574957
"[94, 94, 94, 94, 94, 94, 94, 94, 94]",0.607855455
"[94, 94, 94]",0.599554338
"[95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95]",0.590286727
"[95, 95, 95, 95, 95, 95, 95, 95, 95, 95]",0.592853308
"[95, 95, 95, 95, 95, 95, 95, 95, 95]",0.602228308
"[95, 95, 95]",0.589814218
"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",0.565018256
"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",0.591886813
"[96, 96, 96, 96, 96, 96, 96, 96, 96]",0.608370919
"[96, 96, 96]",0.595430627
"[97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97]",0.584090421
"[97, 97, 97, 97, 97, 97, 97, 97, 97, 97]",0.602700816
"[97, 97, 97, 97, 97, 97, 97, 97, 97]",0.600574527
"[97, 97, 97]",0.60836018
"[98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]",0.561989905
"[98, 98, 98, 98, 98, 98, 98, 98, 98, 98]",0.600069802
"[98, 98, 98, 98, 98, 98, 98, 98, 98]",0.618116409
"[98, 98, 98]",0.596542096
"[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.58924506
"[99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.601685997
"[99, 99, 99, 99, 99, 99, 99, 99, 99]",0.613552405
"[99, 99, 99]",0.604708978
"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.591306916
"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.609901203
"[100, 100, 100, 100, 100, 100, 100, 100, 100]",0.607801761
"[100, 100, 100]",0.590281357
"[101, 101, 101, 101, 101, 101, 101, 101, 101, 101, 101]",0.601159794
"[101, 101, 101, 101, 101, 101, 101, 101, 101, 101]",0.61296177
"[101, 101, 101, 101, 101, 101, 101, 101, 101]",0.609858247
"[101, 101, 101]",0.587704038
"[102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102]",0.599554338
"[102, 102, 102, 102, 102, 102, 102, 102, 102, 102]",0.587698668
"[102, 102, 102, 102, 102, 102, 102, 102, 102]",0.600617483
"[102, 102, 102]",0.591306916
"[103, 103, 103, 103, 103, 103, 103, 103, 103, 103, 103]",0.590791452
"[103, 103, 103, 103, 103, 103, 103, 103, 103, 103]",0.602706186
"[103, 103, 103, 103, 103, 103, 103, 103, 103]",0.609385739
"[103, 103, 103]",0.582586985
"[104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104]",0.584090421
"[104, 104, 104, 104, 104, 104, 104, 104, 104, 104]",0.594448024
"[104, 104, 104, 104, 104, 104, 104, 104, 104]",0.594963488
"[104, 104, 104]",0.594958119
"[105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105]",0.578935782
"[105, 105, 105, 105, 105, 105, 105, 105, 105, 105]",0.592853308
"[105, 105, 105, 105, 105, 105, 105, 105, 105]",0.637306701
"[105, 105, 105]",0.6192064
"[106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106]",0.590275988
"[106, 106, 106, 106, 106, 106, 106, 106, 106, 106]",0.608424613
"[106, 106, 106, 106, 106, 106, 106, 106, 106]",0.603210911
"[106, 106, 106]",0.57224012
"[107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107]",0.591328393
"[107, 107, 107, 107, 107, 107, 107, 107, 107, 107]",0.615018256
"[107, 107, 107, 107, 107, 107, 107, 107, 107]",0.612457045
"[107, 107, 107]",0.592853308
"[108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108]",0.593884235
"[108, 108, 108, 108, 108, 108, 108, 108, 108, 108]",0.618669459
"[108, 108, 108, 108, 108, 108, 108, 108, 108]",0.608870275
"[108, 108, 108]",0.611463703
"[109, 109, 109, 109, 109, 109, 109, 109, 109, 109, 109]",0.588214132
"[109, 109, 109, 109, 109, 109, 109, 109, 109, 109]",0.615055842
"[109, 109, 109, 109, 109, 109, 109, 109, 109]",0.613589991
"[109, 109, 109]",0.576916881
"[110, 110, 110, 110, 110, 110, 110, 110, 110, 110, 110]",0.569657431
"[110, 110, 110, 110, 110, 110, 110, 110, 110, 110]",0.605288875
"[110, 110, 110, 110, 110, 110, 110, 110, 110]",0.613504081
"[110, 110, 110]",0.617681486
"[111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111]",0.585636813
"[111, 111, 111, 111, 111, 111, 111, 111, 111, 111]",0.59182238
"[111, 111, 111, 111, 111, 111, 111, 111, 111]",0.61149055
"[111, 111, 111]",0.595462844
"[112, 112, 112, 112, 112, 112, 112, 112, 112, 112, 112]",0.585121349
"[112, 112, 112, 112, 112, 112, 112, 112, 112, 112]",0.598061641
"[112, 112, 112, 112, 112, 112, 112, 112, 112]",0.598539519
"[112, 112, 112]",0.606776203
"[113, 113, 113, 113, 113, 113, 113, 113, 113, 113, 113]",0.589760524
"[113, 113, 113, 113, 113, 113, 113, 113, 113, 113]",0.582431271
"[113, 113, 113, 113, 113, 113, 113, 113, 113]",0.619233247
"[113, 113, 113]",0.599038875
"[114, 114, 114, 114, 114, 114, 114, 114, 114, 114, 114]",0.588214132
"[114, 114, 114, 114, 114, 114, 114, 114, 114, 114]",0.58924506
"[114, 114, 114, 114, 114, 114, 114, 114, 114]",0.619678909
"[114, 114, 114]",0.600622852
"[115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115]",0.586152277
"[115, 115, 115, 115, 115, 115, 115, 115, 115, 115]",0.59907646
"[115, 115, 115, 115, 115, 115, 115, 115, 115]",0.620172895
"[115, 115, 115]",0.602647122
"[116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116]",0.593894974
"[116, 116, 116, 116, 116, 116, 116, 116, 116, 116]",0.582055412
"[116, 116, 116, 116, 116, 116, 116, 116, 116]",0.606303694
"[116, 116, 116]",0.601095361
"[117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117]",0.586152277
"[117, 117, 117, 117, 117, 117, 117, 117, 117, 117]",0.612972509
"[117, 117, 117, 117, 117, 117, 117, 117, 117]",0.603210911
"[117, 117, 117]",0.60063896
"[118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118]",0.57996671
"[118, 118, 118, 118, 118, 118, 118, 118, 118, 118]",0.603742483
"[118, 118, 118, 118, 118, 118, 118, 118, 118]",0.611968428
"[118, 118, 118]",0.575327534
"[119, 119, 119, 119, 119, 119, 119, 119, 119, 119, 119]",0.587730885
"[119, 119, 119, 119, 119, 119, 119, 119, 119, 119]",0.591312285
"[119, 119, 119, 119, 119, 119, 119, 119, 119]",0.611415378
"[119, 119, 119]",0.617595576
"[120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120]",0.584090421
"[120, 120, 120, 120, 120, 120, 120, 120, 120, 120]",0.585636813
"[120, 120, 120, 120, 120, 120, 120, 120, 120]",0.613471864
"[120, 120, 120]",0.599130155
"[121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121]",0.58667311
"[121, 121, 121, 121, 121, 121, 121, 121, 121, 121]",0.57481207
"[121, 121, 121, 121, 121, 121, 121, 121, 121]",0.616564648
"[121, 121, 121]",0.589792741
"[122, 122, 122, 122, 122, 122, 122, 122, 122, 122, 122]",0.588729596
"[122, 122, 122, 122, 122, 122, 122, 122, 122, 122]",0.59338488
"[122, 122, 122, 122, 122, 122, 122, 122, 122]",0.614637027
"[122, 122, 122]",0.61773518
"[123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123]",0.589760524
"[123, 123, 123, 123, 123, 123, 123, 123, 123, 123]",0.596010524
"[123, 123, 123, 123, 123, 123, 123, 123, 123]",0.60845146
"[123, 123, 123]",0.606840636
"[124, 124, 124, 124, 124, 124, 124, 124, 124, 124, 124]",0.57738939
"[124, 124, 124, 124, 124, 124, 124, 124, 124, 124]",0.574296607
"[124, 124, 124, 124, 124, 124, 124, 124, 124]",0.616612973
"[124, 124, 124]",0.601149055
"[125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125]",0.583574957
"[125, 125, 125, 125, 125, 125, 125, 125, 125, 125]",0.594915163
"[125, 125, 125, 125, 125, 125, 125, 125, 125]",0.611415378
"[125, 125, 125]",0.602722294
"[126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126]",0.585636813
"[126, 126, 126, 126, 126, 126, 126, 126, 126, 126]",0.595935352
"[126, 126, 126, 126, 126, 126, 126, 126, 126]",0.614078608
"[126, 126, 126]",0.611512027
"[127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127]",0.588257088
"[127, 127, 127, 127, 127, 127, 127, 127, 127, 127]",0.602169244
"[127, 127, 127, 127, 127, 127, 127, 127, 127]",0.604214991
"[127, 127, 127]",0.626422895
"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.589760524
"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.597530069
"[128, 128, 128, 128, 128, 128, 128, 128, 128]",0.594925902
"[128, 128, 128]",0.611979167
"[129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129]",0.600123497
"[129, 129, 129, 129, 129, 129, 129, 129, 129, 129]",0.578935782
"[129, 129, 129, 129, 129, 129, 129, 129, 129]",0.615018256
"[129, 129, 129]",0.609444802
"[130, 130, 130, 130, 130, 130, 130, 130, 130, 130, 130]",0.592337844
"[130, 130, 130, 130, 130, 130, 130, 130, 130, 130]",0.606770833
"[130, 130, 130, 130, 130, 130, 130, 130, 130]",0.591849227
"[130, 130, 130]",0.626481959
"[131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131]",0.580482174
"[131, 131, 131, 131, 131, 131, 131, 131, 131, 131]",0.609348153
"[131, 131, 131, 131, 131, 131, 131, 131, 131]",0.602652491
"[131, 131, 131]",0.604193514
"[132, 132, 132, 132, 132, 132, 132, 132, 132, 132, 132]",0.585636813
"[132, 132, 132, 132, 132, 132, 132, 132, 132, 132]",0.546982388
"[132, 132, 132, 132, 132, 132, 132, 132, 132]",0.601685997
"[132, 132, 132]",0.6125
"[133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133]",0.589771263
"[133, 133, 133, 133, 133, 133, 133, 133, 133, 133]",0.573271048
"[133, 133, 133, 133, 133, 133, 133, 133, 133]",0.614502792
"[133, 133, 133]",0.604708978
"[134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134]",0.582544029
"[134, 134, 134, 134, 134, 134, 134, 134, 134, 134]",0.593927191
"[134, 134, 134, 134, 134, 134, 134, 134, 134]",0.592337844
"[134, 134, 134]",0.598007947
"[135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135]",0.594523196
"[135, 135, 135, 135, 135, 135, 135, 135, 135, 135]",0.585642182
"[135, 135, 135, 135, 135, 135, 135, 135, 135]",0.584600515
"[135, 135, 135]",0.614583333
"[136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136]",0.595994416
"[136, 136, 136, 136, 136, 136, 136, 136, 136, 136]",0.585636813
"[136, 136, 136, 136, 136, 136, 136, 136, 136]",0.603210911
"[136, 136, 136]",0.610379081
"[137, 137, 137, 137, 137, 137, 137, 137, 137, 137, 137]",0.587183204
"[137, 137, 137, 137, 137, 137, 137, 137, 137, 137]",0.595994416
"[137, 137, 137, 137, 137, 137, 137, 137, 137]",0.62279854
"[137, 137, 137]",0.598061641
"[138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138]",0.581513101
"[138, 138, 138, 138, 138, 138, 138, 138, 138, 138]",0.545978308
"[138, 138, 138, 138, 138, 138, 138, 138, 138]",0.60064433
"[138, 138, 138]",0.606335911
"[139, 139, 139, 139, 139, 139, 139, 139, 139, 139, 139]",0.57996671
"[139, 139, 139, 139, 139, 139, 139, 139, 139, 139]",0.602158505
"[139, 139, 139, 139, 139, 139, 139, 139, 139]",0.607372208
"[139, 139, 139]",0.63272122
"[140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140]",0.592853308
"[140, 140, 140, 140, 140, 140, 140, 140, 140, 140]",0.593406357
"[140, 140, 140, 140, 140, 140, 140, 140, 140]",0.609906572
"[140, 140, 140]",0.60634128
"[141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141]",0.591870704
"[141, 141, 141, 141, 141, 141, 141, 141, 141, 141]",0.59182238
"[141, 141, 141, 141, 141, 141, 141, 141, 141]",0.612457045
"[141, 141, 141]",0.603162586
"[142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142]",0.580997637
"[142, 142, 142, 142, 142, 142, 142, 142, 142, 142]",0.592364691
"[142, 142, 142, 142, 142, 142, 142, 142, 142]",0.599559708
"[142, 142, 142]",0.6254564
"[143, 143, 143, 143, 143, 143, 143, 143, 143, 143, 143]",0.585636813
"[143, 143, 143, 143, 143, 143, 143, 143, 143, 143]",0.589760524
"[143, 143, 143, 143, 143, 143, 143, 143, 143]",0.62592354
"[143, 143, 143]",0.611050258
"[144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144]",0.587698668
"[144, 144, 144, 144, 144, 144, 144, 144, 144, 144]",0.61203823
"[144, 144, 144, 144, 144, 144, 144, 144, 144]",0.601149055
"[144, 144, 144]",0.594399699
"[145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145]",0.583059493
"[145, 145, 145, 145, 145, 145, 145, 145, 145, 145]",0.590275988
"[145, 145, 145, 145, 145, 145, 145, 145, 145]",0.59908183
"[145, 145, 145]",0.6129564
"[146, 146, 146, 146, 146, 146, 146, 146, 146, 146, 146]",0.590275988
"[146, 146, 146, 146, 146, 146, 146, 146, 146, 146]",0.615694802
"[146, 146, 146, 146, 146, 146, 146, 146, 146]",0.61047573
"[146, 146, 146]",0.618164734
"[147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147]",0.585690507
"[147, 147, 147, 147, 147, 147, 147, 147, 147, 147]",0.578973368
"[147, 147, 147, 147, 147, 147, 147, 147, 147]",0.600069802
"[147, 147, 147]",0.613498711
"[148, 148, 148, 148, 148, 148, 148, 148, 148, 148, 148]",0.585121349
"[148, 148, 148, 148, 148, 148, 148, 148, 148, 148]",0.574849656
"[148, 148, 148, 148, 148, 148, 148, 148, 148]",0.60891323
"[148, 148, 148]",0.629096864
"[149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149]",0.588729596
"[149, 149, 149, 149, 149, 149, 149, 149, 149, 149]",0.600585266
"[149, 149, 149, 149, 149, 149, 149, 149, 149]",0.609401847
"[149, 149, 149]",0.625445662
"[150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150]",0.59494201
"[150, 150, 150, 150, 150, 150, 150, 150, 150, 150]",0.605761383
"[150, 150, 150, 150, 150, 150, 150, 150, 150]",0.613987328
"[150, 150, 150]",0.626986684
"[151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151]",0.582028565
"[151, 151, 151, 151, 151, 151, 151, 151, 151, 151]",0.597492483
"[151, 151, 151, 151, 151, 151, 151, 151, 151]",0.610964347
"[151, 151, 151]",0.60992805
"[152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152]",0.594415808
"[152, 152, 152, 152, 152, 152, 152, 152, 152, 152]",0.59190829
"[152, 152, 152, 152, 152, 152, 152, 152, 152]",0.614567225
"[152, 152, 152]",0.60524055
"[153, 153, 153, 153, 153, 153, 153, 153, 153, 153, 153]",0.577861899
"[153, 153, 153, 153, 153, 153, 153, 153, 153, 153]",0.580997637
